text,label,question,prompts,note
Ik vond het echt niks.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was frustrerend.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt vreselijk werk.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Wat een rotzooi.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vind het vreselijk.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik ben erg bitter.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Absoluut rampzalig.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Vind ik niet cool.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond het echt stom.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik ben er niet van onder de indruk.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Dat was echt niet oké.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Waardeloos.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Bagslecht.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Beetje jammer.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Niet mijn smaak.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond het waardeloos.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was echt slecht.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was echt niet goed.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het is echt slecht.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt ondermaats.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Kansloos.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Dat was echt slecht.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Rotzooi is het.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was niks.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Laat maar.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik heb er een hekel aan.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt een slechte ervaring.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Wat een afknapper.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was een nachtmerrie.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het is zonder waarde.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Helemaal niet leuk.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Dit is onacceptabel.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Zwaar onder de maat.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik was teleurgesteld.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Vind ik niet meevallen.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond het saai.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Vind ik echt bagger.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
"Nee, gewoon nee.",negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was om te huilen.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Vond ik helemaal niks.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Verschrikkelijk vond ik het.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Wat een flauwekul.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik haat het serieus.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was lachwekkend slecht.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond het afschuwelijk.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was zwaar teleurstellend.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt een flater.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond het belachelijk.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond er niks aan.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt een misser.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt een teleurstelling.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Slechtste ooit.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was niet te pruimen.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Niet geweldig.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik was niet onder de indruk.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was een flop.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
"Mijn verwachtingen waren hoog, maar het was een flop.",negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was ronduit slecht.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik was verontwaardigd.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
"Nee, helemaal niks.",negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was slecht samengesteld.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was pijnlijk om naar te kijken.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Niet aan mij besteed.,negative,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Geweldig!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Volledig opgetogen.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond het prachtig.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt koel.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het is geïnspireerd.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Was echt gaaf!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Fantastisch,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het kon niet beter.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Helemaal leuk.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik heb ervan genoten.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Super goed.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Kon niet beter.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Dat was geweldig!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was super.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ongelooflijk.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Gewoon geweldig.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt indrukwekkend.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Gewoon perfect.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was mooi.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt betoverend.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik vond het fantastisch.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het gost me zeker.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Zeer tevreden.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt cool.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was heerlijk.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt goed.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Dat was geweldig!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik heb het graag.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Iets geweldigs.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was super!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt geweldig!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Heel leuk.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Fantastisch!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt interessant.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Zo cool. ,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik moet zeggen dat ik het leuk vind.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Heerlijk!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was indrukwekkend.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Helemaal mooi.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Uitstekend!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Zo fijn.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Sprakeloos.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Zeer aangenaam.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Dat was goed!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
"Mooi, toch?",positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
